match_id,gold_diff,xp_diff,cs_diff,kills_diff,tower_diff,gold_diff_top,xp_diff_top,cs_diff_top,gold_diff_jungle,xp_diff_jungle,cs_diff_jungle,gold_diff_mid,xp_diff_mid,cs_diff_mid,gold_diff_adc,xp_diff_adc,cs_diff_adc,gold_diff_support,xp_diff_support,cs_diff_support,blue_dragons,red_dragons,blue_voidgrubs,red_voidgrubs,blue_plates,red_plates,plates_diff,first_blood,blue_avg_champion_wr,red_avg_champion_wr,synergy_diff,blue_has_duo,red_has_duo,blue_duo_impact,red_duo_impact,duo_impact_diff,blue_wins
BR1_3227747013,-616,-4,25,-4,0,-372,-460,6,361,422,9,-991,-221,-18,-102,601,25,488,-346,3,0,1,3,0,0,0,0,0,0.47590643274853794,0.4905982905982905,-0.014691857849752576,0,1,0.0,0.02083333333333337,-0.02083333333333337,0
BR1_3227749406,-1881,-973,6,-5,0,361,259,4,-1134,-542,-6,1178,985,20,-1223,-1293,-18,-1063,-382,6,0,1,3,0,0,0,0,1,0.5694053156146179,0.462156862745098,0.10724845286951995,1,1,0.17520202020202022,-0.008432539682539708,0.18363455988455993,1
BR1_3227749479,-1176,-2634,-1,-3,0,-1417,-2042,-17,669,-350,-2,-161,-855,-6,-103,-47,27,-164,660,-3,1,0,0,3,0,0,0,1,0.42378663189413696,0.5852698915009041,-0.16148325960676718,1,1,-0.5436507936507937,-0.04834054834054835,-0.49531024531024537,0
BR1_3227756268,-1729,-539,-37,-3,0,481,778,2,665,339,7,-279,131,-17,-1886,-1206,-41,-710,-581,12,0,1,0,3,0,0,0,0,0.5797285067873303,0.4894595781886422,0.09026892859868813,1,1,0.0357142857142857,0.04749183564973044,-0.01177754993544474,1
BR1_3227757650,-986,-1156,-51,1,0,489,220,-14,697,-655,-11,-478,-537,4,-1801,-293,-38,107,109,8,0,0,0,0,0,0,0,0,0.530330038579595,0.47034292866082594,0.0599871099187691,0,1,0.0,0.08678995586217128,-0.08678995586217128,0
BR1_3227759348,-486,-65,19,-1,0,597,488,28,-894,212,8,298,124,5,69,-270,-17,-556,-619,-5,0,1,3,0,0,0,0,0,0.4446748545572075,0.5139589169000934,-0.06928406234288592,1,1,0.16888888888888887,-0.304421768707483,0.47331065759637186,1
BR1_3227760881,2572,657,14,6,0,-802,-854,-27,-94,126,3,1096,940,27,1561,916,20,811,-471,-9,1,0,0,0,0,0,0,0,0.4629917865451265,0.5192202580028666,-0.056228471457740126,0,0,0.0,0.0,0.0,1
BR1_3227765016,-4443,-1842,-24,-9,0,-370,-377,-8,-711,-49,2,-768,414,2,-1943,-901,-24,-651,-929,4,0,1,0,3,0,0,0,0,0.5310163644405129,0.49620879120879124,0.03480757323172168,1,1,0.4118773946360153,-0.3134920634920635,0.7253694581280787,1
BR1_3227767217,-129,193,-34,0,0,446,514,-12,-78,-26,4,374,327,-5,-1177,-915,-20,306,293,-1,0,1,3,0,0,0,0,0,0.4951486291486291,0.45464994775339607,0.04049868139523305,1,1,0.12595238095238093,-0.12160987387425576,0.24756225482663669,1
BR1_3227768684,1541,1338,80,1,0,-575,-343,24,145,39,4,506,909,36,382,337,9,1083,396,7,0,1,3,0,0,0,0,1,0.5004258373205742,0.47898471653040486,0.021441120790169355,1,1,-0.2159992784992785,0.09835858585858585,-0.31435786435786434,0
BR1_3227775677,3776,2026,-12,8,0,-1461,-1344,-37,2820,1244,8,156,136,1,1425,1042,21,836,948,-5,0,0,0,0,0,0,0,0,0.5485998905309251,0.4401684584515654,0.10843143207935968,1,1,0.47435897435897434,-0.34226190476190477,0.8166208791208791,1
BR1_3227778621,-6004,-4308,-62,-12,0,-1106,-1306,-37,-1008,217,6,-932,-1235,-20,-1356,-1306,-25,-1602,-678,14,0,0,0,0,0,0,0,0,0.5618682729337414,0.49354901960784314,0.06831925332589828,1,1,-0.035714285714285754,0.4154629629629629,-0.4511772486772487,0
BR1_3227779951,-660,-1362,1,-3,0,794,89,27,-1327,-762,-15,-1207,-1045,-7,932,14,-4,148,342,0,0,1,3,0,0,0,0,1,0.4419587761456712,0.5322465804177494,-0.09028780427207822,1,1,-0.41574074074074074,0.3204134366925065,-0.7361541774332472,0
BR1_3227781925,-738,-589,-12,-1,0,-1371,-1185,-30,-25,-269,6,-612,-155,-6,628,649,19,642,371,-1,0,1,0,0,0,0,0,0,0.4793284493284493,0.33770252813619267,0.14162592119225664,1,1,0.0037878787878788123,-0.027795031055900643,0.031582909843779455,1
BR1_3227784973,-1264,27,20,-3,0,-688,-620,-13,-618,126,3,345,663,26,-40,30,5,-263,-172,-1,0,1,3,0,0,0,0,0,0.535600539811066,0.47538030596854125,0.060220233842524784,1,1,0.10826436781609197,-0.1231101465584224,0.23137451437451437,1
BR1_3227788092,-5611,-2438,-25,-10,0,-1294,-983,-12,-1449,-806,-6,-1422,-330,-3,-1067,-800,-8,-379,481,4,0,0,0,3,0,0,0,0,0.5039044289044289,0.5416020374027432,-0.03769760849831427,0,1,0.0,-0.04836309523809526,0.04836309523809526,0
BR1_3227792076,345,1912,32,2,0,670,1169,13,-1884,3,-8,218,282,18,1030,-49,8,311,507,1,0,0,3,0,0,0,0,0,0.5510096961861667,0.4675773481402062,0.0834323480459605,1,1,0.2370115995115995,-0.23725010725010728,0.47426170676170676,1
BR1_3227798732,-3746,-2934,-58,-7,0,351,449,19,-48,-662,-5,-1412,-1105,-29,-1618,-502,-44,-1019,-1114,1,0,0,3,0,0,0,0,0,0.4548251748251748,0.4070515574650913,0.04777361736008351,0,0,0.0,0.0,0.0,1
BR1_3227801714,659,1404,-9,-1,0,804,809,2,799,434,5,255,32,-7,-770,-51,-8,-429,180,-1,0,0,3,0,0,0,0,0,0.5180350541906605,0.4868334732613171,0.031201580929343442,1,1,0.0037878787878788123,0.24484848484848482,-0.241060606060606,0
BR1_3227802611,-251,-1577,-21,-2,0,-466,-1642,-15,-196,180,2,675,734,8,-397,-566,-17,133,-283,1,0,0,0,0,0,0,0,0,0.4669350803236406,0.5772041443083257,-0.11026906398468506,1,1,-0.023496985357450456,-0.013392857142857206,-0.01010412821459325,0
BR1_3227806704,-654,-1843,-28,1,-1,-2396,-3162,-53,327,450,8,-714,-885,-17,1642,965,30,487,789,4,0,0,1,2,0,0,0,0,0.5471448114129374,0.5176275983053091,0.029517213107628226,1,1,-0.06237974987974988,0.09717607211860087,-0.15955582199835075,0
BR1_3227811366,246,394,-15,0,0,-375,-521,-24,721,1107,17,183,-444,-6,-251,342,-5,-32,-90,3,1,0,0,3,0,0,0,0,0.523170868347339,0.5177318295739349,0.005439038773404015,1,1,-0.03256704980842917,0.13076923076923075,-0.16333628057765992,0
BR1_3227811961,2341,1600,50,4,0,-579,-754,-6,-12,737,21,477,398,7,1893,620,18,562,599,10,1,0,3,0,0,0,0,0,0.5983516244635327,0.48046684350132624,0.1178847809622065,1,1,0.24708216619981327,-0.13068181818181818,0.37776398438163145,1
BR1_3227818020,-366,277,21,-2,0,-156,-186,-12,-55,708,14,951,464,19,-788,-873,-11,-318,164,11,0,0,0,3,0,0,0,0,0.5404307167005492,0.4212381458432023,0.11919257085734691,1,0,-0.125,0.0,-0.125,1
BR1_3227818456,-564,-1878,-47,1,0,-929,-547,-18,-1564,-1893,-41,1975,1170,14,-196,139,-7,150,-747,5,0,0,0,3,0,0,0,1,0.4908695393050837,0.4645491651205937,0.026320374184490014,1,1,0.3984126984126984,-0.18749999999999994,0.5859126984126983,1
BR1_3227821721,1363,1345,4,4,0,971,648,23,-375,353,-6,133,459,-9,1155,90,2,-521,-205,-6,0,1,3,0,0,0,0,1,0.5340320855614974,0.4931286549707602,0.0409034305907372,1,1,-0.22504810004810008,0.0834761904761905,-0.3085242905242906,0
BR1_3227825260,-1467,-1093,-27,-3,0,-2049,-1536,-45,-365,-130,3,-54,-51,-4,539,658,18,462,-34,1,1,0,2,1,0,0,0,1,0.5542857142857143,0.428051948051948,0.12623376623376625,1,1,0.04435769656699887,0.10482190223569543,-0.06046420566869656,0
BR1_3227827903,1568,1652,27,1,0,1311,1112,31,171,667,-4,-349,-404,-6,413,72,-6,22,205,12,0,0,1,0,0,0,0,0,0.5691745463838487,0.5017470523806455,0.06742749400320314,1,1,0.11868686868686869,-0.2485119047619048,0.3671987734487735,1
BR1_3227831098,944,-150,-12,2,0,187,757,20,825,619,7,791,661,14,-855,-1048,-41,-4,-1139,-12,0,0,3,0,0,0,0,0,0.5516356275303643,0.4613333333333333,0.09030229419703101,0,1,0.0,-0.014285714285714235,0.014285714285714235,1
BR1_3227835080,-25368,-60000,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3452479338842975,0.15475206611570252,0,1,0.0,-0.2779589934762349,0.2779589934762349,1
BR1_3227835228,-813,-1031,7,-4,0,14,-235,3,-1418,-165,8,-987,-1496,-31,1417,553,24,161,312,3,0,1,1,0,0,0,0,1,0.570912031702423,0.5148927513589168,0.05601928034350623,1,1,-0.016153846153846147,-0.015673400673400673,-0.00048044548044547455,0
BR1_3227843712,1422,-308,-5,2,0,550,266,28,662,-75,-15,-985,-450,-18,767,75,3,428,-124,-3,0,1,0,3,0,0,0,1,0.433788712605674,0.510797510493559,-0.07700879788788506,0,1,0.0,-0.08333333333333331,0.08333333333333331,1
BR1_3227844579,5228,3798,48,12,0,25,-263,-3,1773,871,12,1255,702,28,1280,1065,9,895,1423,2,0,0,0,0,0,0,0,1,0.5095387704664812,0.4885905604889863,0.020948209977494914,1,1,0.09333333333333338,-0.17740384615384613,0.2707371794871795,1
BR1_3227844589,-1334,-156,31,-7,0,1626,1653,50,-422,-364,-16,103,-398,-11,-1485,-582,3,-1156,-465,5,0,1,0,3,0,0,0,1,0.5154061624649859,0.5191336405529954,-0.0037274780880094394,1,1,-0.22750000000000004,0.28124653124653126,-0.5087465312465314,0
BR1_3227851303,4020,2026,22,7,0,903,144,-10,798,1165,9,914,-157,3,1257,888,11,148,-14,9,1,0,0,3,0,0,0,0,0.5222461348175634,0.4099196520713549,0.11232648274620854,1,1,0.21736111111111112,-0.037878787878787845,0.25523989898989896,1
BR1_3227853212,-2798,-2126,-31,-5,0,-1186,-1501,-41,-508,338,9,-757,-106,7,81,-311,0,-428,-546,-6,0,1,3,0,0,0,0,1,0.44047662141779786,0.48201357466063344,-0.04153695324283557,0,1,0.0,0.21666666666666662,-0.21666666666666662,0
BR1_3227857032,-329,-1442,-20,0,0,-1137,-1026,-15,43,599,18,130,-638,-3,-181,-177,-19,816,-200,-1,0,0,0,3,0,0,0,0,0.5134342276236337,0.5374285714285715,-0.023994343804937812,1,1,-0.10367063492063493,0.08664021164021163,-0.19031084656084657,0
BR1_3227858401,-2418,-1361,-31,-4,0,-1687,-1773,-52,-650,88,5,-466,-163,7,-320,-56,12,705,543,-3,0,1,0,0,0,0,0,0,0.4659887666806358,0.5183225806451613,-0.05233381396452552,1,1,-0.09523809523809522,0.37643689643689643,-0.47167499167499166,0
BR1_3227862061,-1086,187,1,-4,0,442,476,20,168,-125,-7,1354,1114,11,-1698,-837,-21,-1352,-441,-2,0,1,3,0,0,0,0,0,0.49780614865360634,0.5402637362637362,-0.04245758761012991,0,1,0.0,0.04838709677419354,-0.04838709677419354,0
BR1_3227862098,-147,-384,-10,0,0,-481,-405,3,137,669,12,-812,-885,-10,392,151,-9,617,86,-6,1,0,1,2,0,0,0,1,0.5747625256099832,0.4896185383244207,0.0851439872855625,0,1,0.0,-0.1986111111111111,0.1986111111111111,1
BR1_3227862657,744,720,-11,1,0,-1003,-490,-25,263,436,-2,384,-248,9,712,498,4,388,524,3,0,0,0,0,0,0,0,1,0.44643924633961374,0.5139209309740156,-0.06748168463440185,1,1,-0.18861231361231362,0.39883838383838377,-0.5874506974506974,0
BR1_3227866953,-37500,-61000,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.37575757575757573,0.12424242424242427,0,1,0.0,-0.10185185185185185,0.10185185185185185,1
BR1_3227867961,-1972,-796,-9,-4,0,-1555,-848,-38,645,411,19,-939,-834,-2,394,198,22,-517,277,-10,1,0,3,0,0,0,0,0,0.45666666666666667,0.45532258064516123,0.0013440860215054307,1,1,-0.014285714285714235,0.023809523809523836,-0.03809523809523807,0
BR1_3227869258,-1845,-675,-35,-3,0,-1092,-469,-35,604,806,16,-481,-606,-19,-482,366,7,-394,-772,-4,0,1,3,0,0,0,0,1,0.4961904761904762,0.5602779573367809,-0.06408748114630469,0,1,0.0,0.1935930735930736,-0.1935930735930736,0
BR1_3227872168,-5566,-4701,-88,-11,0,-1524,-1763,-18,-504,-793,-25,116,-39,-2,-2598,-1024,-36,-1056,-1082,-7,0,1,0,1,0,0,0,0,0.4409006692232499,0.5556190476190477,-0.1147183783957978,1,1,-0.054523809523809516,-0.03505291005291006,-0.019470899470899458,0
BR1_3227872252,-2846,-1193,-2,-5,0,839,841,41,-471,-319,0,803,1062,9,-3132,-1127,-36,-885,-1650,-16,0,1,3,0,0,0,0,0,0.48680813439434123,0.4682222222222222,0.018585912172119023,0,1,0.0,0.04838709677419354,-0.04838709677419354,1
BR1_3227872934,-41031,-66000,-8,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44000000000000006,0.42121212121212126,0.018787878787878798,0,1,0.0,0.0,0.0,1
BR1_3227874037,-3226,-2193,-29,-8,0,-858,-306,-1,220,226,12,193,-11,-5,-2200,-856,-39,-581,-1246,4,0,1,0,1,0,0,0,0,0.4288095238095238,0.5081249210559556,-0.07931539724643183,1,1,-0.47916666666666663,-0.08333333333333331,-0.3958333333333333,0
BR1_3227876456,-796,-992,-38,0,0,177,-152,1,28,-309,-15,-1134,289,-20,-13,-1031,-12,146,211,8,0,1,1,2,0,0,0,0,0.4322030651340996,0.5586396362258432,-0.1264365710917436,1,1,-0.06666666666666667,0.1935930735930736,-0.26025974025974025,0
BR1_3227876622,-24800,-60000,-2,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.41625344352617083,0.08374655647382917,0,1,0.0,-0.2037037037037037,0.2037037037037037,1
BR1_3227878757,1314,753,24,2,0,-32,793,12,27,-231,-2,114,-11,10,482,-16,3,723,218,1,1,0,0,2,0,0,0,0,0.5651089041677276,0.5478582949308756,0.017250609236852066,1,0,-0.39384615384615385,0.0,-0.39384615384615385,0
BR1_3227881591,-786,-1935,-48,1,0,-1669,-967,-37,-213,-567,-11,221,-417,-18,816,261,21,59,-245,-3,0,0,3,0,0,0,0,1,0.45999999999999996,0.5497545787545788,-0.08975457875457882,0,1,0.0,0.1935930735930736,-0.1935930735930736,0
BR1_3227881979,1675,85,-17,6,0,-193,-296,-10,688,493,4,-522,-925,-29,1391,921,24,311,-108,-6,0,1,3,0,0,0,0,0,0.5439064534786097,0.4674406723067701,0.07646578117183955,1,1,0.16666666666666669,-0.12825396825396826,0.2949206349206349,1
BR1_3227882647,5211,4218,26,11,0,96,571,-25,1514,738,16,1120,1517,1,2105,1295,39,376,97,-5,1,0,0,3,0,0,0,1,0.462480997263606,0.4269257703081232,0.0355552269554828,0,1,0.0,0.04838709677419354,-0.04838709677419354,1
BR1_3227882735,1012,-906,-36,3,0,311,-173,5,-558,-1099,-25,317,-807,-15,1576,1377,11,-634,-204,-12,1,0,0,3,0,0,0,0,0.5445396825396825,0.38733766233766237,0.15720202020202018,1,1,0.04761904761904756,-0.12019230769230771,0.16781135531135527,1
BR1_3227885962,726,931,9,2,0,65,280,-11,-96,-107,-14,-85,236,16,351,935,20,491,-413,-2,1,0,3,0,0,0,0,1,0.4846049636637872,0.5308396178984415,-0.04623465423465428,0,1,0.0,0.04838709677419354,-0.04838709677419354,0
BR1_3227887353,-591,-66,7,-1,0,199,682,24,827,180,-6,15,56,-3,-1585,-405,-11,-47,-579,3,0,1,0,0,0,0,0,0,0.47269627962399047,0.5707878787878788,-0.09809159916388838,1,1,-0.08333333333333331,0.4111111111111112,-0.4944444444444445,0
BR1_3227888223,-4828,-3120,-68,-9,0,-1380,-713,-35,-1204,-1445,-29,448,350,18,-1651,-790,-19,-1041,-522,-3,0,1,0,0,0,0,0,0,0.5036666666666667,0.554936396936397,-0.05126973026973025,1,1,-0.06666666666666667,0.1935930735930736,-0.26025974025974025,0
BR1_3227888965,-31549,-60000,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45999999999999996,0.43636363636363634,0.023636363636363622,1,1,0.0,-0.3028571428571429,0.3028571428571429,1
BR1_3227891700,473,2,13,-2,0,617,406,18,-333,-809,-17,385,606,14,333,39,6,-529,-240,-8,0,0,1,0,0,0,0,0,0.48590119557861494,0.47571641336983983,0.010184782208775112,1,1,-0.19444444444444442,0.4111111111111112,-0.6055555555555556,0
BR1_3227891878,-747,-260,-33,1,0,117,264,-8,-548,-513,-13,662,-94,0,-399,310,-15,-579,-227,3,0,1,3,0,0,0,0,0,0.381003653556845,0.5029220779220779,-0.12191842436523287,1,1,-0.1904761904761905,-0.023392857142857104,-0.1670833333333334,0
BR1_3227894423,195,-283,-31,1,0,668,247,-9,657,280,-13,-777,-18,-27,-449,-88,17,96,-704,1,0,1,3,0,0,0,0,1,0.5236162157170561,0.4410704589528119,0.0825457567642442,1,0,-0.19444444444444442,0.0,-0.19444444444444442,0
BR1_3227894754,-1704,-2369,-26,-6,0,-634,-457,-28,415,-290,-7,248,-302,11,-1118,-1227,-8,-615,-93,6,0,0,2,0,0,0,0,0,0.5288997668997669,0.41879518072289157,0.11010458617687535,0,0,0.0,0.0,0.0,1
BR1_3227894914,-40412,-66000,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.35984848484848486,0.14015151515151514,0,1,0.0,-0.4542857142857143,0.4542857142857143,1
BR1_3227895124,-53350,-70000,-2,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45714285714285713,0.3819362455726092,0.07520661157024794,0,1,0.0,-0.18171428571428572,0.18171428571428572,1
BR1_3227896596,1234,727,29,4,0,2070,1123,28,468,227,0,171,206,-5,-1138,-1085,2,-337,256,4,1,0,3,0,0,0,0,1,0.5006403330681769,0.5046783625730994,-0.004038029504922491,0,1,0.0,0.0,0.0,0
BR1_3227896848,-1241,-233,-25,0,0,840,673,-6,-835,-718,-11,476,380,8,-748,-282,-25,-974,-286,9,0,1,3,0,0,0,0,1,0.5256521739130434,0.5062661229959836,0.019386050917059805,1,0,0.04761904761904756,0.0,0.04761904761904756,1
BR1_3227896966,3415,2552,9,8,0,983,650,11,380,299,-8,581,937,7,1089,753,0,382,-87,-1,0,0,1,1,0,0,0,1,0.5233825353962926,0.37766666666666665,0.145715868729626,0,1,0.0,0.0,0.0,1
BR1_3227905335,-3426,-2473,-39,-8,0,-484,-450,-4,-1143,-177,-11,-1787,-2006,-34,434,-54,10,-446,214,0,1,0,0,3,0,0,0,1,0.49282539682539683,0.5226373626373626,-0.029811965811965768,0,1,0.0,0.44047619047619047,-0.44047619047619047,0
BR1_3227910984,1988,1799,33,4,0,1206,1107,27,-393,783,17,-463,-881,-20,1099,322,9,539,468,0,1,0,0,0,0,0,0,0,0.4967145135566188,0.47227712549498024,0.024437388061638532,0,0,0.0,0.0,0.0,1
BR1_3227913605,-26729,-60000,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3504761904761905,0.4181818181818182,-0.06770562770562771,0,1,0.0,-0.25862068965517243,0.25862068965517243,1
BR1_3227913939,-710,-218,26,-3,0,1527,1817,46,-599,-738,-22,-400,-1164,-24,-762,-91,24,-476,-42,2,0,1,0,0,0,0,0,0,0.5500912202468266,0.5411849920324496,0.008906228214376921,0,0,0.0,0.0,0.0,0
BR1_3227915891,3502,3985,62,8,0,1939,1746,17,1507,1004,14,1904,2280,47,-1425,-240,-20,-423,-805,4,1,0,0,0,0,0,0,1,0.5211111111111111,0.40666374688113816,0.11444736422997293,0,1,0.0,0.15000000000000002,-0.15000000000000002,1
BR1_3227917461,-25541,-60000,1,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,0.37284533648170015,0.10715466351829983,0,0,0.0,0.0,0.0,1
BR1_3227922495,-2475,-1396,-52,-1,0,-130,-217,-6,-25,32,8,-1467,-176,-27,-893,-972,-28,40,-63,1,0,1,0,3,0,0,0,0,0.4902055033089515,0.5657983193277311,-0.07559281601877954,1,1,-0.10812583308032012,0.30165214233841686,-0.40977797541873695,0
BR1_3227925993,-1034,-1368,-22,-2,0,-403,-704,-26,155,100,-2,319,-173,-3,-650,-179,3,-455,-412,6,0,0,3,0,0,0,0,1,0.413913425755531,0.5226060486150212,-0.10869262285949027,1,1,0.06980056980056981,0.45089285714285715,-0.38109228734228734,0
BR1_3227929043,3372,2017,35,8,0,-745,-331,8,1296,-63,-23,1562,1814,38,773,680,7,486,-83,5,0,1,0,0,0,0,0,1,0.5390810170221935,0.492489564698867,0.046591452323326454,1,1,0.02777777777777779,-0.18463349713349714,0.21241127491127493,1
BR1_3227929659,-836,-168,39,-4,0,-732,-254,-11,-786,-338,2,450,264,38,324,144,17,-92,16,-7,0,0,0,0,0,0,0,1,0.5242934782608695,0.5846620046620046,-0.0603685264011351,1,1,-0.19383904728732312,0.00019441809707391018,-0.19403346538439703,0
BR1_3227933337,-2017,-1556,-38,-4,0,-1223,-1251,-32,-999,-133,-9,-1161,-596,2,1007,106,-8,359,318,9,0,1,0,3,0,0,0,0,0.5217826617826617,0.52125,0.0005326617826617586,0,0,0.0,0.0,0.0,0
BR1_3227933577,-872,1319,18,-1,0,1611,2009,26,-1707,-1316,-10,-406,-155,-15,239,138,13,-609,643,4,1,0,0,3,0,0,0,1,0.408090909090909,0.5257599126020178,-0.11766900351110882,0,0,0.0,0.0,0.0,0
BR1_3227936554,-1957,-1217,-28,-4,0,-1064,-785,-37,158,248,6,-502,-96,-15,-523,309,5,-26,-893,13,0,1,0,0,0,0,0,0,0.5136470588235295,0.49870700437773613,0.014940054445793327,0,0,0.0,0.0,0.0,0
BR1_3227938540,-39040,-65000,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4424242424242424,0.05757575757575761,0,1,0.0,-0.25375375375375375,0.25375375375375375,1
BR1_3227939825,-2174,-2364,-23,-6,0,-811,-585,-11,-437,-919,-13,-390,-438,-6,-93,-468,9,-443,46,-2,0,0,0,3,0,0,0,1,0.45508407382091587,0.5082183908045977,-0.05313431698368187,1,1,-0.20707544488032295,0.12143689643689641,-0.32851234131721935,0
BR1_3227942458,286,136,7,0,0,56,-375,10,-360,-469,-18,-399,317,-5,925,145,19,64,518,1,0,1,1,2,0,0,0,0,0.5327527374586198,0.5068931795304046,0.02585955792821526,1,1,-0.34112200435729845,0.16095810350400314,-0.5020801078613015,0
BR1_3227943361,-5684,-5068,-90,-11,0,-322,-552,-11,-356,-270,-2,-1869,-1914,-38,-2045,-1272,-41,-1092,-1060,2,0,1,3,0,0,0,0,0,0.5313006993006993,0.48341243526588357,0.047888264034815775,1,1,0.02083333333333337,0.13171242337909003,-0.11087909004575666,0
BR1_3227944928,4186,3259,78,5,0,1089,1218,21,1230,628,3,565,567,15,676,436,28,626,410,11,0,0,0,0,0,0,0,0,0.47498022062843726,0.4385094664371773,0.036470754191259946,0,0,0.0,0.0,0.0,0
BR1_3227948081,3290,3168,8,6,1,-32,454,-3,-801,-87,2,2314,1857,22,608,266,-10,1201,678,-3,0,0,3,0,0,0,0,1,0.493066933066933,0.46823543201392415,0.024831501053008853,1,1,0.19270833333333337,0.07692307692307693,0.11578525641025644,1
BR1_3227949329,-309,-295,-35,1,0,-1375,-1078,-32,1004,178,6,-390,-65,-6,-214,501,7,666,169,-10,1,0,0,1,0,0,0,0,0.5347350855235711,0.46708741324644454,0.06764767227712654,1,1,0.18659097604443695,-0.23917483660130717,0.4257658126457441,1
BR1_3227950730,-34090,-64000,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.43939393939393945,0.06060606060606055,0,1,0.0,-0.5681818181818181,0.5681818181818181,1
BR1_3227952671,114,349,7,0,0,0,0,0,40,50,2,79,279,4,0,0,0,-5,20,1,0,0,0,0,0,0,0,0,0.5312324391705744,0.5032770547424924,0.027955384428081986,1,1,0.13541666666666669,-0.1839057239057239,0.3193223905723906,1
BR1_3227954883,-1316,-417,32,-6,0,-75,-57,8,347,468,14,-498,-880,5,-503,553,2,-587,-501,3,1,0,3,0,0,0,0,1,0.45294871794871794,0.5894413585461782,-0.13649264059746025,0,0,0.0,0.0,0.0,0
BR1_3227956599,-39982,-67000,-2,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44666666666666666,0.393939393939394,0.05272727272727268,1,0,0.27083333333333337,0.0,0.27083333333333337,1
BR1_3227957504,-1549,-110,-22,-3,0,-1136,-379,-19,-290,-252,-4,487,146,6,-392,-151,-11,-218,526,6,0,1,3,0,0,0,0,0,0.5123210274252089,0.5086509455456824,0.0036700818795265544,1,0,-0.19305555555555554,0.0,-0.19305555555555554,0
BR1_3227960982,-1716,-1047,-14,-3,0,-106,-123,10,-1633,8,-5,-1160,-1473,-19,1239,178,-1,-56,363,1,0,1,0,3,0,0,0,0,0.4890434782608695,0.4614722911497105,0.027571187111159023,0,1,0.0,-0.13095238095238093,0.13095238095238093,1
BR1_3227963952,945,497,29,2,0,805,520,18,1609,556,18,-1589,212,16,-394,102,-19,514,-893,-4,0,1,0,3,0,0,0,0,0.3590406719717064,0.44910344827586207,-0.09006277630415566,0,1,0.0,-0.005555555555555536,0.005555555555555536,0
